"MIP","STDIP","EKIP","SIP","MC","STDC","EKC","SC","TARGET"
"102.7265625","46.16067639",".260599121",".612579736","2.27090301","15.18030506","9.917985713","118.8121888","0"
"134.921875","57.05351235","-.205911985","-.270425257","1.610367893","15.54463934","12.41775819","169.5687177","0"
"120.2109375","48.30075898","-.029001636","-.16651707","6.942307692","33.7351357","5.043913582","25.01909999","0"
"104.2734375","48.3818979",".426181036",".446316052","2.410535117","17.3613819","9.262937896","97.82337474","0"
"124.6015625","49.85625272","-.136477533",".006346023","4.139632107","24.75403554","7.009609356","52.88549476","0"
"57.3984375","44.95524508","2.638749728","7.709672575","59.05016722","85.54686852","1.141041449","-.250511785","1"
"100.53125","42.41718724",".507235775","1.27650421","2.219063545","19.52124744","10.07556207","108.363345","0"
"95.46875","44.5354384",".377170999",".30787026","5.795986622","30.93833846","5.588421488","30.80519094","0"
"95.0625","37.06555637",".712978301","2.624365869","1.70819398","12.5305366","10.93660632","164.2882527","0"
"94.546875","44.63005213",".727884362",".87834695","2.556020067","15.23053741","8.426591091","92.70769844","0"
"98.5078125","48.30696056",".269911829","-.03221039","2.052675585","13.99987104","10.14418917","129.9246609","0"
"61.03125","39.23266685","2.215447877","6.493572277","16.41304348","50.75424391","3.275554212","9.831332507","1"
"109.765625","48.81205736",".125269655",".200025875","5.35367893","30.04290958","5.929614208","35.64671247","0"
"119.296875","49.6842152","-.030041026","-.122524512","2.502508361","17.79761249","9.430116719","103.4346369","0"
"82.203125","36.47202682",".651793668","2.608428668","3.015050167","16.832932","7.461255652","70.16540412","0"
"104.234375","49.66410367",".313859893",".094257539","7.935618729","35.33882867","4.490900033","19.34683135","0"
"116.9453125","49.25464899",".070601114","-.171238908","1.990802676","17.17339514","9.8006897","102.5519348","0"
"135.4921875","49.20540432",".012928394","-.374392826","15.71571906","46.69549605","3.269131003","10.04537237","0"
"114.1484375","55.40547833",".084815102","-.360459507","2.320234114","14.01212895","9.101555984","113.8692066","0"
"101.3125","46.22613405",".662089749",".878553277","3.08361204","20.48291642","7.837326082","67.19090427","0"
"132.4765625","52.49285142","-.112397665","-.293257982","1.481605351","15.43755886","12.28037842","164.7277829","0"
"119.46875","37.59403574",".198040172",".954950111","1.282608696","13.65486175","12.79132045","182.7048224","0"
"121.2421875","57.79405058",".032666041","-.687973589",".572742475","10.10085725","20.57596871","450.0208616","0"
"116.2421875","48.07867025",".297060663",".047350358","3.795986622","21.75245","6.724057611","50.59927795","0"
"117.90625","51.95196662",".121776517",".022395381",".77173913","11.73019874","17.37027406","319.4597827","0"
"90.0703125","46.31316356","1.409969609","3.038750015","3.030936455","17.28687362","8.303035615","82.62758841","1"
"137.875","51.16196708",".015710103","-.30669443","77.46571906","89.39761055",".463502787","-1.55120759","0"
"129.03125","52.02492454",".087634029","-.31064508","5.816053512","24.28164473","4.683142357","24.24292173","0"
"108.9921875","44.9808112",".141624239",".068031169","3.893812709","22.20634295","6.427071914","44.67605721","0"
"102.453125","44.41298715",".652926569","1.10136109","2.425585284","15.5018711","9.213629049","106.0974051","0"
"123.65625","52.19576095","-.118114019","-.391705005","1.617056856","13.25403365","10.64915564","144.6560228","0"
"120.1953125","45.61524872",".212942978",".368716404","1.325250836","12.19574455","12.46321904","195.5893166","0"
"78.4609375","37.63224647",".761065718","2.51642616","2.241638796","17.16599964","8.768598663","85.6935325","0"
"105.203125","56.30613302",".204506672","-.414335641",".970735786","10.57193767","15.85277354","314.7497047","0"
"143.890625","45.77359951","-.094019798",".059707309","2.679765886","16.62739284","8.692774052","96.66385309","0"
"85.84375","39.09292565",".644002347","1.754021675","1.193979933","13.05605988","13.95621135","223.6619506","0"
"108.59375","42.48316532",".35293546",".318186029","2.913043478","22.36245503","8.257321424","70.22832855","0"
"71.1015625","36.01016346","1.036178671","4.089472643",".77006689","9.052973439","20.81186881","534.7929561","0"
"107.2890625","43.84438967",".046256067",".570111237","7.240802676","32.46006871","4.737524335","22.27637335","0"
"138.515625","51.84697803",".082385877","-.395791207","4.051839465","21.15381608","6.148303907","43.07213267","0"
"32.625","30.0702303","6.007009546","40.50146538","27.67809365","60.52603206","2.345499272","4.566227882","1"
"133.0703125","56.08993665","-.31269993","-.405669597","19.85033445","54.98739754","2.633799311","5.41962489","0"
"85.8515625","44.2664323",".68404926","1.101966369","2.290133779","16.98687088","8.818010824","89.0111496","0"
"112.5625","54.91054515",".31253729","-.399172726","4.765886288","23.27062771","5.452920005","32.82098511","0"
"69.234375","42.41912975","2.010625143","5.760894094","12.01839465","44.85330601","3.963575589","14.94381867","1"
"122.4296875","46.2705501",".475846882",".417941941","3.872073579","26.40667018","7.3672044","55.66470708","0"
"89.390625","37.67692314",".49190633","1.864368281","3.419732441","20.0748452","7.550974698","64.83361415","0"
"132.2734375","43.70260198","-.338099194",".421059755","5.74916388","31.11953367","5.661745833","32.33130494","0"
"58.1484375","39.40338061","2.40403726","7.933314587","30.61371237","60.97807555","1.903758041","2.445592609","1"
"95.765625","43.60609984",".900140778","1.57913225","1.489966555","16.50293578","11.9329675","148.1495697","0"
"126.453125","44.75102292",".120139348",".060669086","17.68729097","55.51536476","3.110639636","8.206655946","0"
"149.3515625","42.05011702","-.016451936",".47681226","2.918896321","19.20164807","8.209814032","76.27272803","0"
"104.0703125","39.94355071",".204919664","1.731723621",".811036789","11.14173263","17.84954256","347.453429","0"
"104.6171875","43.33447694",".394126596",".839760659","4.231605351","27.89107524","7.031493842","50.25714643","0"
"125.9765625","38.05166407",".277064741",".84551171","3.526755853","23.07136202","7.451935101","58.9476614","0"
"114.5390625","51.63482085",".172613177","-.18326175","2.171404682","16.43920242","9.168959639","98.52822524","0"
"107.2109375","47.47592356",".165711454",".179461178","3.341137124","18.56910658","6.917665675","56.48476456","0"
"119.640625","43.85393625",".160408985",".064574193","2.847826087","17.73113733","8.51968066","85.72851842","0"
"130.75","51.43184203",".041032381","-.378399079","2.114548495","17.88324515","9.747461886","102.9562867","0"
"129.8125","48.91490538",".075247018","-.190003785","2.069397993","17.2170688","10.36382577","118.4323035","0"
"123.4921875","54.43373209","-.136258025","-.403809474","2.876254181","17.23052644","8.530455586","87.31539511","0"
"83.3828125","37.5266824",".606270094","2.52160106","1.476588629","12.91664635","11.9481964","174.9137902","0"
"135.6328125","48.35462605","-.176937896",".346115155","1.223244147","15.81042039","13.52070256","186.0030405","0"
"110.4296875","44.19376434",".198591261",".536032651","2.368729097","19.17535675","9.43844184","96.94838213","0"
"116.7734375","39.9024621",".298250273",".633269505","5.065217391","21.75311674","5.016227719","29.9149467","0"
"133.609375","47.00236603",".078459969",".131429308","10.9590301","39.34997538","3.786156336","13.777578","0"
"111.578125","47.89973404",".294649006",".200201431","4.816053512","29.93967642","6.61701284","43.81633485","0"
"83.875","43.17551389",".721663137","1.517343046","2.933110368","19.35361505","8.55802382","82.08791866","0"
"119.296875","54.58184213",".14948043","-.423033324","3.403010033","20.94980761","8.005145028","73.3004279","0"
"103.7421875","42.45976884",".216400606",".931934396",".943143813","12.42617443","15.00222279","246.4260744","0"
"119.34375","54.54691752","-.016486433","-.433032902",".702341137","8.820963242","22.2590747","594.1372131","0"
"106.8046875","52.11811384",".393578765",".062708885","2.276755853","14.73164052","9.449024976","113.594034","0"
"76.15625","41.19739781",".836710833","1.725350249","1.744983278","12.22726612","11.98834031","192.2063497","0"
"121.515625","56.70138121",".013689465","-.378918787","2.831103679","15.45004581","7.803411722","82.44600034","0"
"96.6953125","42.72268107",".481746908",".806312499","3.775919732","18.28174946","6.569441016","55.32852734","0"
"59.3515625","76.78445784","1.53630905",".73669556",".636287625","10.56698593","21.01723189","466.1354566","0"
"84.8515625","39.85287196",".561780715","1.29622791","3.922240803","21.74259895","6.774843453","51.05833856","0"
"109.9765625","45.91763428",".198342059",".340106689","4.055183946","18.88626312","6.211898566","48.3122792","0"
"103.421875","46.06188252",".285179422",".1733036","3.386287625","21.2120512","7.47849927","63.3837095","0"
"133.2734375","60.16354207","-.085433288","-.730157945","2.988294314","17.9222549","8.159658681","77.67475322","0"
"129.7265625","43.40681737",".063537141",".393842452","3.232441472","20.8447314","8.631261743","81.93545841","0"
"140.125","43.49784477","-.12968547",".150916101","2.222408027","17.86634791","10.05466646","110.8424567","0"
"136.6640625","52.6283071",".067857282","-.492522577","4.382107023","24.80536908","6.734455255","49.05432622","0"
"119.625","48.54282903",".437014545",".193168331","2.12541806","13.15679776","9.880974916","137.2969019","0"
"154.8203125","55.24695037","-1.111627259",".965385317","156.2508361","59.99331588","-.894295474",".060539654","0"
"101.1171875","41.31616306",".479362452",".741283898","1.756688963","14.95445137","10.6259377","133.3175404","0"
"116.6953125","41.69205533",".31991017",".273822984","1.918896321","13.90252536","10.59028556","139.4960276","0"
"105.5625","51.93727437",".291259453","-.15893406","1.685618729","12.20648002","12.21881666","198.4796717","0"
"140.546875","64.25132044","-.17707974","-1.10112952","2.182274247","15.75831957","10.96043812","141.341985","0"
"144.8359375","54.29862126","-.067812732","-.415673563","1.445652174","13.33293341","12.41308916","180.9430852","0"
"123.2734375","49.94023222",".126371985","-.081485833","1.852006689","16.36617988","10.23494531","114.7184142","0"
"116.1328125","45.86791006",".263537322",".470200519","1.824414716","12.28388859","11.69513033","186.8785041","0"
"87.515625","35.2929668",".637397745","2.816726796","1.455685619","11.35158157","12.87882264","229.8486463","0"
"121.734375","51.33597733",".2433902","-.030992473","4.247491639","22.47858034","7.027118932","55.46758701","0"
"84.46875","37.91704298",".585512772","2.010289024","3.584448161","19.4143878","6.721415138","53.13353864","0"
"106.078125","42.14309874",".435447343",".460874681","4.159698997","26.71020776","6.698320805","45.23918075","0"
"117.59375","48.94279785",".152879271","-.134784015","2.238294314","13.34395402","9.836333952","135.2829072","0"
"139.1484375","48.38260435",".032397124","-.120469967","8.900501672","38.60451608","4.870633763","23.36916307","0"
"105.3046875","44.09534389",".275058073",".80062697","5.296822742","24.83156685","5.355939622","31.68458643","0"
"125","45.84348372",".166110134",".267231587","1.014214047","10.05955337","16.62907679","360.5534179","0"
"86.171875","36.57998714",".87713708","2.855509306",".546822742","10.04739512","20.26352817","440.5005443","0"
"160.6015625","54.8108024","-1.130722475",".991809798","135.4397993","95.84219483","-.424526067","-1.492953127","0"
"120.671875","43.71393324",".254936395",".825770903",".714046823","9.935755337","19.40392654","434.2597149","0"
"126.421875","37.03874858",".278754691","1.159046428","1.392976589","16.56847808","12.46839318","159.9307393","0"
"137.34375","52.05082214","-.400641351","-.119313798","105.9891304","91.67211483",".003882357","-1.64809744","0"
"137.2578125","54.74446977","-.355213976","-.623684985","3.795986622","26.79633674","8.242887469","67.9801424","0"
"129.2734375","50.50954657",".204348661","-.15323773","1.45819398","15.80887387","11.55165469","139.7703299","0"
"120.3515625","50.28179806",".128213346","-.137413459","4.230769231","25.75707046","6.551772259","43.91045163","0"
"109.0625","46.82643317",".290887949",".242398755","4.217391304","23.74349899","6.858220193","51.48468978","0"
"101.1015625","47.02822288",".4067084",".064950177",".908862876","10.58296835","16.47837713","326.6423647","0"
"117.96875","51.77127242",".33041296",".274453144","1.475752508","11.92795741","13.25039832","221.3566602","0"
"66.3984375","35.14908868","1.301729651","5.290771735","1.102842809","10.49734599","15.29506931","309.5344499","0"
"117.7890625","54.76350466",".029512643","-.558332766","2.205685619","15.39467944","9.912822908","118.6416057","0"
"136.6484375","53.5799038","-.206697174","-.104561844","2.760033445","16.23999897","8.844939371","97.94661519","0"
"116.109375","48.80865612","-.014180962","-.181011318","2.119565217","13.0660754","10.04035203","141.3300804","0"
"148.2421875","45.68313866","-.134220847","-.103224212","2.911371237","21.36348519","9.140446702","89.71270149","0"
"104.546875","51.51378144",".438275251",".072167116","2.868729097","16.30818347","8.323439778","87.51987032","0"
"99.6796875","51.39308283",".510868943","-.402029118","5.703177258","23.60997939","5.285568185","32.43965916","0"
"108.5","44.78821692",".28474287",".057237991","45.56020067","62.1298717","1.173110491",".141468038","0"
"103.828125","48.15082252",".275964648",".010234461",".954013378","11.79700343","15.32343252","268.7301326","0"
"117.765625","49.67574301",".431918579",".304195515","1.673076923","11.44352035","12.13780693","216.0178109","0"
"105.2890625","50.20942895",".515697228",".07905894","2.387123746","14.35496493","9.236006858","113.9308191","0"
"109.5703125","44.75413451",".336274611",".215204915","2.799331104","22.15655454","8.919461352","83.40170235","0"
"131.7109375","39.91204242","-.142015863",".693261668","4.011705686","23.71951196","7.060104154","53.79888022","0"
"106.71875","47.80820038",".282981042",".242356797","3.760869565","23.03599061","7.581228259","64.13215352","0"
"99.2421875","45.5961803",".427962777",".517627994","5.524247492","26.30294147","5.651644287","34.60415875","0"
"132.890625","41.22427879","-.097539534",".72805016","2.633779264","16.43003804","8.85201979","96.2484574","0"
"121.84375","53.58615106",".139425498","-.503300854","32.60535117","54.60369324","1.977399488","4.032597007","0"
"131.2265625","47.35969655",".134404248",".038868974","3.584448161","20.54736902","7.736741924","69.18637873","0"
"129.6171875","43.90510383",".066045936","-.002689519","5.132943144","28.53525458","6.116694586","38.31655117","0"
"98.9375","41.09188446",".671937556","1.380749625","5.20819398","28.33275696","6.0115036","36.92593021","0"
"123.1875","50.97682531",".065674847","-.442852675","2.621237458","16.78253144","8.989574026","97.82837223","0"
"138.4609375","52.77456512","-.009090614","-.551845274","2.220735786","13.20426497","9.953692104","139.4668723","0"
"97.90625","40.60969664",".391609855","1.50591983","1.006688963","12.34468548","14.4627527","233.6748525","0"
"133.375","43.95061149","-.077901984",".128868939","1.346153846","10.23628425","15.27726226","327.7762051","0"
"124.328125","49.50459407",".188985927","-.269444078","2.894648829","18.79476208","8.136349548","76.41768059","0"
"74.453125","36.83045177",".805892764","3.315108","1.469063545","15.36288624","12.27231821","164.452585","0"
"103.1484375","49.29345954",".324156736",".146125159","2.277591973","15.6313038","9.334567342","105.935826","0"
"116.5703125","46.95454644",".146191917",".028900481","2.357859532","14.56282768","10.50194655","141.0153682","0"
"116.1015625","54.17114659",".176530978","-.39534446","6.313545151","33.44052551","5.437740714","29.17692958","0"
"104.625","35.03993258",".303667422","2.070405322","4.149665552","25.75856207","7.000142032","51.36951446","0"
"46.5703125","29.19778555","4.654369547","29.26685","21.29180602","56.49477704","2.739057795","6.384247223","1"
"123.625","52.3835017",".058659107","-.43669459","2.835284281","16.61220466","8.828877034","97.17062803","0"
"139.59375","53.64618426","-.009519426","-.229268177","9.869565217","36.80189272","3.930026078","14.76878193","0"
"99.0234375","46.7609387",".251837665",".172399833","5.331939799","29.28785776","6.063041918","37.83999618","0"
"106.9453125","47.52849616",".252378802","-.128819836","3.007525084","18.14745742","8.374173873","86.59949321","0"
"125.140625","53.41841536",".174169968","-.396666876","3.214882943","16.76424605","7.306474896","68.71687122","0"
"141.21875","47.42180035","-.108525555","-.18567359","1.905518395","18.58628805","10.90989908","122.9290364","0"
"101.96875","50.24159406",".407094877","-.000108117",".898829431","10.28306553","16.771638","347.5701223","0"
"133.1640625","47.55289445",".079273143","-.132977504","43.75501672","73.43464104","1.221455011","-.227427429","0"
"108.234375","42.4754496",".344319086",".902060238","1.055183946","12.14579623","15.41369993","271.1149207","0"
"107.71875","52.06185286",".278869299","-.031273749","12.37374582","40.519143","3.347249767","10.4413225","0"
"80.296875","37.24944617",".586412649","2.468335932","2.480769231","19.21813172","8.461129431","76.37155861","0"
"123.5078125","47.41192428",".175955214",".07200711","1.537625418","13.37362836","12.88465777","196.2418427","0"
"135.8125","40.2153869",".0487006",".835423383","2.559364548","17.80737665","9.201139674","98.2356621","0"
"101.625","44.37693658",".235900639",".294298703","2.964882943","16.88557114","8.097641057","81.79775406","0"
"91.1484375","42.76372036",".372866591",".983360034","2.39548495","16.94487264","9.384364735","103.9114165","0"
"112.1640625","48.5260525",".140295196","-.215785963","2.193979933","13.35610155","9.908830087","135.0761783","0"
"140.28125","47.38273972",".043518742","-.217727387","2.221571906","13.73617528","10.07888467","134.7999178","0"
"114.4296875","47.65528624",".057105654",".101757662","7.194816054","32.37380449","4.67602357","21.70492618","0"
"108.8046875","49.3740599",".442786844",".203601241","3.658026756","23.457268","7.679497398","64.2001872","0"
"91.6875","45.69989572",".560429654",".766810016","3.421404682","20.82089597","6.794225985","50.15505014","0"
"124.8984375","59.71793594",".137565857","-.701351539","16.52508361","49.42866086","3.023798464","7.889946239","0"
"160.953125","56.53329486","-.684733249","-.297175552","10.54431438","40.89118699","4.427151306","19.41511228","0"
"109.625","47.07656662",".39334188",".400884056","7.655518395","30.2410062","4.507979076","21.71686729","0"
"81.6796875","54.5455563",".797273443",".169372007","61.17140468","82.58646964","1.053596065","-.270882096","0"
"122.6484375","43.48771196","-.011452132",".070783547","6.377090301","34.59721571","5.603912497","30.90748361","0"
"131.0625","51.74392325","-.087898808","-.41296696","2.698160535","22.17142161","8.352312563","69.98749733","0"
"78.9609375","39.74319956",".760627122","1.990113962","2.719899666","18.93023555","8.994866382","92.0111219","0"
"122.96875","46.94643515","-.044211733","-.029383355","2.571906355","16.45020906","8.91514188","94.78259696","0"
"138.4375","53.23206124","-.150887841","-.440101524","2.596989967","15.39137548","8.685055551","95.84736248","0"
"88.984375","48.5313984",".478328977",".347109495","2.878762542","19.01709802","8.597013561","86.67819976","0"
"115.46875","46.44754055",".056430531",".271055373",".704849498","8.867135777","22.12115897","585.881331","0"
"139.921875","42.87747977","-.159667321",".634229406","2.489966555","14.52160424","9.190534892","111.2598744","0"
"116.3984375","48.342906",".585185488",".321170134","9.152173913","35.86548522","4.536936391","21.54820352","0"
"120.453125","49.92570408",".101192665","-.08501131","4.274247492","21.38596668","6.546668715","51.38040763","0"
"100.265625","45.92954597",".49507734",".313332999",".858695652","11.26264134","16.38425259","300.8313956","0"
"135.6640625","49.93374944","-.089940306","-.226726179","3.859531773","21.50150499","7.398394905","62.33401752","0"
"117.9453125","48.21992401",".269550537",".244345294","4.280936455","23.23112758","7.042161626","54.71603836","0"
"102.4609375","31.52005868",".760770056","3.689904951","2.060200669","16.6209378","9.539906871","101.7285611","0"
"119.984375","45.06384089",".182795197",".128979534","2.359531773","14.67118423","9.341504038","112.9758503","0"
"87.578125","33.46747707",".740752533","3.888345351","1.911371237","15.11916449","9.999031435","117.4851902","0"
"89.21875","42.78104456",".369867229",".84916472","1.903010033","13.17177322","10.48106621","145.9199053","0"
"116.9921875","52.07754076",".098542766","-.28762329","1.93812709","11.99928305","11.10161308","182.2683363","0"
"126.375","50.80646489","-.24924472","-.344827693","2.66638796","16.34949318","9.319462595","106.2306781","0"
"114.5","58.54365358",".224785968","-.426949749","3.013377926","17.3701534","7.883980322","75.07799651","0"
"115.6171875","45.44968391",".284367896","-.008721313","2.164715719","14.73394345","9.668452397","117.3406682","0"
"122.34375","51.4824663",".1095169",".21341243","18.68311037","46.99105888","2.406564212","4.621272672","0"
"105.7578125","45.59840768",".295515211",".764058074","9.659698997","33.60898631","3.845798705","15.3679898","0"
"149.1328125","52.21056692","-.212140979","-.373199776","3.998327759","25.23617534","7.008865662","51.32437041","0"
"133.9765625","53.58076043","-.183500907","-.308464583","2.642976589","21.91208015","8.774787842","79.12277044","0"
"100.140625","43.78333273",".26043534",".620794369","1.274247492","11.43931373","13.93283016","247.4034489","0"
"143.0390625","49.53792776","-.294279866","-.468682817","2.285953177","14.03025291","9.414160481","118.1385246","0"
"127.7109375","54.65447608",".05981003","-.248773242","2.393812709","16.37865878","8.252401992","81.4541869","0"
"139.0546875","46.64012968",".04285969","-.396080568","129.867893","98.01841479","-.144233385","-1.706512884","0"
"96.796875","34.81723697",".651149125","2.458127154","1.404682274","11.26156536","13.36578476","242.0729439","0"
"125.4375","61.05987712",".250845506","-1.077391056","12.51672241","44.76171271","3.609944226","11.92816347","0"
"100.2421875","37.80516377",".480570099","1.594752979","1.154682274","13.93590151","14.19882503","222.9585202","0"
"95.6328125","37.31158313",".59657018","2.196855376","2.22826087","16.90561752","9.670972657","105.4808905","0"
"126.015625","54.49426351",".207263709","-.350119066","5.257525084","27.01301375","5.657465152","33.5288193","0"
"117.2734375","51.73078068",".192977822","-.128163494","6.97826087","32.34620719","5.551401209","32.03058799","0"
"147.171875","44.04314457","-.096229723",".216209177","3.554347826","19.89078599","6.730665038","52.39151505","0"
"99.3125","51.44122101",".518969771","-.064955711","1.423913043","12.53670451","13.1050215","205.9215666","0"
"118.3359375","47.69291046",".147801813",".16166494","1.489130435","15.16571943","11.50179962","143.0321101","0"
"118.8671875","50.89348115",".331081939",".14435267","3.088628763","21.26101142","8.207612952","74.17920586","0"
"143.875","49.73932046","-.126228394","-.173520147","3.14632107","16.54898965","7.151597657","67.25291793","0"
"119.3046875","54.76163669","-.01090871","-.387110631","3.177257525","18.58071116","7.322360975","62.83456194","0"
"149.71875","59.70970627","-.756144416","-.266450182","6.419732441","34.96055224","5.531293373","29.48535514","0"
"109.6015625","44.22480565",".452705104",".577109029","1.52090301","10.87418461","13.68451576","264.8545228","0"
"120.75","43.51400637",".454147654",".5970793","3.692307692","20.9367332","6.443119751","45.74761364","0"
"136.828125","67.33650447","-.257777961","-1.276375441",".962374582","8.426909183","23.74263815","691.1961738","0"
"139.546875","64.86149418","-.370589791","-.926428483","4.89548495","28.98598346","7.092704552","50.53717908","0"
"97.109375","35.92031858",".364792345","2.250635393","2.826923077","17.55924451","8.733435561","90.35286793","0"
"101.28125","31.87155312",".68134648","3.273810705","3","18.81439888","8.042458616","73.44367685","0"
"121.6484375","43.0855961","-.1215252",".77899746","2.785117057","15.98415224","8.368001403","90.07231467","0"
"127.2578125","52.97644614",".011995302","-.679017299","7.777591973","35.0770871","5.040789657","25.31796139","0"
"119.578125","56.29270731",".19122569","-.271500283","2.477424749","17.1004408","9.38904632","101.8822424","0"
"129.4375","53.19594528","-.153965311","-.319230705","2.391304348","17.44716989","8.514116804","81.64350984","0"
"88.0859375","38.40146224",".660296117","1.622869543","1.204013378","13.8236692","13.03872101","185.6104876","0"
"148.734375","44.81811931","-.227639497",".291138573","1.940635452","13.48307452","11.81224169","178.6069535","0"
"138.640625","45.68775383","-.11747599","-.042160545","1.464046823","10.95832231","13.81053577","262.1144977","0"
"110.234375","49.04231024",".262176106","-.057944243","3.12458194","19.6618665","7.802000875","68.51962379","0"
"82.34375","40.94364219",".820985502","1.505166171","2.627926421","14.84291852","8.460410223","97.04789414","0"
"121.3359375","40.16572648",".089768547",".491398737","7.254180602","31.27471236","4.802554387","24.28209975","0"
"122.8515625","50.56479288","-.00342796","-.106181911","2.102842809","15.00274084","9.677321844","113.4222168","0"
"163.796875","58.10044634","-1.13701311",".389991719",".857859532","11.48380553","17.69240103","351.74618","0"
"134.34375","44.25819795","-.245171097",".405991733","3.900501672","19.8374911","6.72883876","54.54739683","0"
"137.0078125","51.23665925","-.212157718","-.205429526","9.205685619","40.21719255","4.579559497","19.87880922","0"
"133.921875","60.35281805","-.141441818","-.929852294","179.2458194","48.15338968","-1.437906902","1.360538949","0"
"138.6171875","58.32695039","-.293202214","-.659834661","3.795986622","22.11346199","7.954964957","70.32908152","0"
"113.9453125","46.24751828",".335409488",".378204006","5.216555184","23.28385463","5.319012601","31.61742693","0"
"94.9609375","41.00541167",".471289832","1.076393098","3.608695652","17.54875839","7.484075997","73.17476458","0"
"120.234375","44.20627861",".269423038",".006258424","2.739966555","21.71413026","8.554551701","75.71739963","0"
"109.59375","40.27724961",".200591322",".508382275","6.484949833","30.49528075","5.227115874","28.09550632","0"
"138.3828125","51.9926559",".090559201","-.325004238","2.142140468","16.38846554","9.941254871","118.8334048","0"
"112.34375","45.57813303",".237596974",".186538736","2.782608696","15.41611995","8.158284242","87.8007985","0"
"132.4296875","49.90125931","-.046486962","-.126026759","6.084448161","32.48336944","5.829736357","33.84319291","0"
"140.671875","57.51427939","-.101899533","-.58310692","15.60869565","52.15248794","3.531880186","11.30721959","0"
"139.78125","66.88947711","-.280868669","-1.169241732","2.683946488","21.10137444","8.806097052","79.95945791","0"
"115.6875","51.65037966",".175273797","-.020745288","3.571906355","24.54517397","7.244207599","53.10698533","0"
"94.796875","39.26320625",".510920446","1.245569689","2.568561873","17.99380649","8.724243736","84.14629559","0"
"139.421875","49.48573175",".02324855","-.069299005","2.256688963","12.47888506","10.26890483","158.3247238","0"
"127.375","48.44116922",".027026447","-.037379657","3.109531773","20.94244085","7.868492639","67.16589408","0"
"110.46875","48.41696137",".433250403","-.151844171","1.966555184","15.76777179","10.38738","126.2789869","0"
"154.2890625","48.36581831","-.287746544",".156854593","10.93812709","41.62109525","4.13351851","16.33503039","0"
"111.4296875","47.51063756",".015786216",".486482087","2.174749164","15.28312723","9.853822786","115.24836","0"
"30.3359375","35.84259803","4.838853688","24.78356363","73.26505017","62.77812351",".911988209",".59605133","1"
"112.2734375","49.61188662",".068013285","-.188486166","1.346989967","11.00414179","13.90904357","262.164813","0"
"143.8359375","49.6707562","-.002501583","-.340940116","10.39715719","43.47034462","4.225518873","16.6455136","0"
"112.4375","44.94645252","-.025022137",".718975681","2.663879599","20.62033123","8.679748226","79.76260864","0"
"147.03125","52.76953689","-.729544874",".13265084","3.098662207","24.27690656","8.348594639","69.9435798","0"
"127.828125","50.54099657",".090408041","-.334407756","62.44397993","87.36151605",".908055229","-.876787305","0"
"147.6328125","45.47902523","-.247662646",".445395957","2.783444816","17.33982869","8.226866219","79.40191395","0"
"106.9375","51.98253162",".373787183","-.372326523","5.489966555","26.01187791","6.047664671","40.43893685","0"
"109.0390625","50.97784481",".460842213",".270503506","1.885451505","14.2493709","11.38114328","158.6293052","0"
"171.8359375","43.73388584","-.788434474","1.097378714","1.093645485","8.626760482","22.23225593","628.1653781","0"
"122.390625","47.2791303",".155002238","-.040775777","1.974916388","13.8688689","9.809230873","124.788152","0"
"114.21875","49.22111105",".038010345","-.066069172","1.952341137","15.9386964","10.00690197","113.8514113","0"
"137.1640625","64.61143201","-.135341131","-1.207550053","22.5083612","54.23111786","2.498800023","5.166749616","0"
"96.0234375","46.90256937",".461657362",".549333476","2.18645485","13.63135712","10.46573548","142.9578933","0"
"78.8203125","43.13757672",".674706208","1.19163715","1.058528428","13.54596729","14.58769241","228.3992314","0"
"98.953125","54.22088207",".69308503",".03729946","3.194816054","18.38258427","8.227110897","80.62096146","0"
"110.8984375","41.21965548",".044304896",".60050666",".587792642","9.884863169","21.88025993","513.1793624","0"
"141.484375","49.07471733","-.176446854",".141923933","2.301003344","15.49392045","9.811258422","114.9769711","0"
"111.140625","45.57578414",".326352712","-.035529827","1.963210702","14.12712177","10.87615208","144.3272962","0"
"123.625","54.13871073",".115856028","-.184055818","4.453177258","22.37246236","6.604080297","50.68142875","0"
"117.578125","46.88260095",".091929594","-.260848326","2.274247492","15.23862718","9.171303117","103.5689514","0"
"105.7421875","49.17050152",".373202518",".075199763","1.41638796","14.15285165","13.20175061","200.7698775","0"
"121.09375","49.36288419",".239519351","-.0782224","4.431438127","25.77840638","7.106856426","53.12394169","0"
"147.4765625","45.39530621","-.147795274",".054027295","10.05100334","40.0804155","3.960305292","14.56338249","0"
"114.8984375","43.00360447","-.055581733",".616193316","2.448160535","16.68069664","8.514209825","86.06030505","0"
"112.8046875","51.66842281",".195714403",".059444745","2.970735786","22.28145396","8.348756485","73.57259664","0"
"89.3828125","35.46127313",".619623128","2.74069315","1.446488294","14.4907298","12.67696448","181.1609761","0"
"127.046875","47.59593263",".076693247","-.083005783","1.987458194","14.86429168","10.52737254","131.467122","0"
"129.1875","44.6508591","-.181941055",".176943217","1.508361204","11.1700491","12.96948437","239.4209118","0"
"110.578125","50.3761801",".108347847","-.068180199","1.850334448","15.53521757","10.8946755","137.7391877","0"
"122.0234375","51.05488236","-.09476055","-.218676426","111.1755853","71.24424008","-.292182205","-1.07284524","0"
"108.1875","42.14293943",".239500748",".613969242","2.561036789","15.52962818","9.210738428","109.5811457","0"
